Variant_Index	Reference_Index
25423	379849
25423	379868
25423	379876
25423	379878
25423	379887
25423	379890
25423	379892
25423	379899
25423	379900
25424	379785
25424	379786
25424	379801
25424	379807
25424	379823
25424	379828
25424	379834
25424	379849
25424	379868
25424	379876
25424	379878
25424	379887
25424	379890
25424	379892
25424	379899
25424	379900
25425	379785
25425	379786
25425	379801
25425	379807
25425	379823
25425	379828
25425	379834
25425	379849
25425	379868
25425	379876
25425	379878
25425	379887
25425	379890
25425	379892
25425	379899
25425	379900
25426	379785
25426	379786
25426	379801
25426	379807
25426	379823
25426	379828
25426	379834
25426	379849
25426	379868
25426	379876
25426	379878
25426	379887
25426	379890
25426	379892
25426	379899
25426	379900
25427	379785
25427	379786
25427	379801
25427	379807
25427	379823
25427	379828
25427	379834
25427	379849
25427	379868
25427	379876
25427	379878
25427	379887
25427	379890
25427	379892
25427	379899
25427	379900
25428	379785
25428	379786
25428	379801
25428	379807
25428	379823
25428	379828
25428	379834
25428	379849
25428	379868
25428	379876
25428	379878
25428	379887
25428	379890
25428	379892
25428	379899
25428	379900
25429	379785
25429	379786
25429	379801
25429	379807
25429	379823
25429	379828
25429	379834
25429	379849
25429	379868
25429	379876
25429	379878
25429	379887
25429	379890
25429	379892
25429	379899
25429	379900
25430	379785
25430	379786
25430	379801
25430	379807
25430	379823
25430	379828
25430	379834
25430	379849
25430	379868
25430	379876
25430	379878
25430	379887
25430	379890
25430	379892
25430	379899
25430	379900
25431	379785
25431	379786
25431	379801
25431	379807
25431	379823
25431	379828
25431	379834
25431	379849
25431	379868
25431	379876
25431	379878
25431	379887
25431	379890
25431	379892
25431	379899
25431	379900
25432	379785
25432	379786
25432	379807
25432	379828
25432	379834
25432	379887
25432	379890
25432	379892
25432	379899
25432	379900
25433	379785
25433	379786
25433	379802
25433	379807
25433	379824
25433	379828
25433	379834
25433	379850
25433	379869
25433	379887
25433	379890
25433	379892
25433	379899
25433	379900
25434	379785
25434	379786
25434	379802
25434	379807
25434	379824
25434	379828
25434	379834
25434	379850
25434	379869
25434	379887
25434	379890
25434	379892
25434	379899
25434	379900
25435	379785
25435	379786
25435	379802
25435	379807
25435	379824
25435	379828
25435	379834
25435	379850
25435	379869
25435	379887
25435	379890
25435	379892
25435	379899
25435	379900
25436	379785
25436	379786
25436	379802
25436	379807
25436	379824
25436	379828
25436	379834
25436	379850
25436	379869
25436	379887
25436	379890
25436	379892
25436	379899
25436	379900
25437	379785
25437	379786
25437	379802
25437	379807
25437	379824
25437	379828
25437	379834
25437	379850
25437	379869
25437	379887
25437	379890
25437	379892
25437	379899
25437	379900
25438	379785
25438	379786
25438	379807
25438	379828
25438	379834
25438	379887
25438	379890
25438	379892
25438	379899
25438	379900
25439	379785
25439	379786
25439	379807
25439	379828
25439	379834
25439	379887
25439	379890
25439	379892
25439	379899
25439	379900
25440	379785
25440	379786
25440	379803
25440	379807
25440	379825
25440	379828
25440	379834
25440	379851
25440	379870
25440	379873
25440	379874
25440	379882
25440	379884
25440	379887
25440	379890
25440	379892
25440	379899
25440	379900
25440	379902
25441	379785
25441	379786
25441	379803
25441	379807
25441	379825
25441	379828
25441	379834
25441	379851
25441	379870
25441	379873
25441	379874
25441	379882
25441	379884
25441	379887
25441	379890
25441	379892
25441	379899
25441	379900
25441	379902
25442	379785
25442	379786
25442	379803
25442	379807
25442	379825
25442	379828
25442	379834
25442	379851
25442	379870
25442	379873
25442	379874
25442	379882
25442	379884
25442	379887
25442	379890
25442	379892
25442	379899
25442	379900
25442	379902
25443	379785
25443	379786
25443	379803
25443	379807
25443	379825
25443	379828
25443	379834
25443	379851
25443	379870
25443	379873
25443	379874
25443	379882
25443	379884
25443	379887
25443	379890
25443	379892
25443	379899
25443	379900
25443	379902
25444	379785
25444	379786
25444	379803
25444	379807
25444	379825
25444	379828
25444	379834
25444	379851
25444	379870
25444	379873
25444	379874
25444	379882
25444	379884
25444	379887
25444	379890
25444	379892
25444	379899
25444	379900
25444	379902
25445	379785
25445	379786
25445	379807
25445	379828
25445	379834
25445	379887
25445	379890
25445	379892
25445	379899
25445	379900
25445	379902
25446	379785
25446	379786
25446	379807
25446	379828
25446	379829
25446	379832
25446	379833
25446	379834
25446	379887
25446	379890
25446	379892
25446	379899
25446	379900
25447	379785
25447	379786
25447	379804
25447	379807
25447	379809
25447	379826
25447	379828
25447	379829
25447	379832
25447	379833
25447	379834
25447	379852
25447	379871
25447	379879
25447	379883
25447	379885
25447	379887
25447	379890
25447	379892
25447	379899
25447	379900
25448	380021
25448	380022
25448	380028
25448	380086
25448	380139
25448	380146
25448	380204
25448	380257
25448	380262
25448	380265
25448	380267
25448	380269
25449	380021
25449	380022
25449	380038
25449	380096
25449	380139
25449	380156
25449	380214
25449	380257
25449	380262
25449	380265
25449	380267
25449	380269
25450	380021
25450	380022
25450	380054
25450	380112
25450	380139
25450	380172
25450	380230
25450	380262
25450	380265
25450	380267
25450	380269
25451	380021
25451	380022
25451	380077
25451	380135
25451	380139
25451	380195
25451	380253
25451	380262
25451	380265
25451	380267
25451	380269
25451	380317
25451	380318
25451	380319
25452	380322
25452	380323
25453	380322
25453	380323
25453	380324
25453	380328
25454	380421
25454	380422
25454	380423
25454	380432
25454	380443
25454	380444
25454	380448
25454	380449
25454	380452
25454	380454
25454	380474
25454	380475
25455	380808
25455	380809
25455	380813
25455	380818
25455	380840
25455	380841
25456	380808
25456	380809
25456	380811
25456	380816
25456	380840
25456	380841
25457	380808
25457	380809
25457	380811
25457	380816
25457	380840
25457	380841
25458	381392
25458	381393
25458	381396
25458	381419
25458	381440
25458	381443
25458	381465
25458	381487
25458	381492
25458	381493
25458	381497
25458	381499
25459	381392
25459	381393
25459	381440
25459	381487
25459	381492
25459	381493
25459	381499
25459	381501
25459	381502
25459	381507
25459	381508
25460	381392
25460	381393
25460	381413
25460	381436
25460	381440
25460	381459
25460	381481
25460	381487
25460	381492
25460	381493
25460	381499
25460	381501
25461	381392
25461	381393
25461	381415
25461	381438
25461	381440
25461	381461
25461	381483
25461	381487
25461	381492
25461	381493
25461	381495
25461	381499
25461	381500
25461	381501
25462	381604
25462	381605
25462	381609
25462	381620
25462	381628
25462	381630
25462	381639
25463	381604
25463	381605
25463	381612
25463	381623
25463	381628
25463	381633
25463	381642
25464	381744
25464	381745
25464	381746
25464	381747
25464	381748
25464	381758
25464	381768
25464	381769
25464	381778
25464	381793
25465	381744
25465	381745
25465	381746
25465	381747
25465	381748
25465	381758
25465	381768
25465	381769
25465	381778
25465	381793
25466	381744
25466	381745
25466	381746
25466	381747
25466	381748
25466	381758
25466	381768
25466	381769
25466	381778
25466	381793
25467	381744
25467	381745
25467	381746
25467	381747
25467	381748
25467	381758
25467	381768
25467	381769
25467	381778
25467	381793
25467	381796
25467	381797
25468	381744
25468	381745
25468	381746
25468	381747
25468	381768
25468	381793
25468	381796
25468	381797
25469	381746
25469	381747
25469	381749
25469	381759
25469	381768
25469	381770
25469	381779
25469	381793
25469	381796
25469	381799
25470	381746
25470	381747
25470	381749
25470	381759
25470	381768
25470	381770
25470	381779
25470	381793
25470	381796
25470	381798
25470	381799
25471	381746
25471	381747
25471	381749
25471	381759
25471	381768
25471	381770
25471	381779
25471	381793
25471	381796
25471	381798
25471	381799
25472	381746
25472	381747
25472	381749
25472	381759
25472	381768
25472	381770
25472	381779
25472	381793
25472	381796
25472	381798
25472	381799
25473	381746
25473	381747
25473	381751
25473	381761
25473	381768
25473	381772
25473	381781
25473	381793
25473	381796
25473	381799
25474	381746
25474	381747
25474	381751
25474	381761
25474	381768
25474	381772
25474	381781
25474	381793
25474	381796
25474	381799
25475	381746
25475	381747
25475	381751
25475	381761
25475	381768
25475	381772
25475	381781
25475	381793
25475	381796
25475	381799
25476	381746
25476	381747
25476	381752
25476	381762
25476	381768
25476	381773
25476	381782
25476	381788
25476	381790
25476	381793
25476	381796
25476	381799
25477	381746
25477	381747
25477	381752
25477	381762
25477	381768
25477	381773
25477	381782
25477	381788
25477	381790
25477	381793
25477	381796
25477	381799
25478	381746
25478	381747
25478	381768
25478	381793
25478	381796
25478	381799
25479	381746
25479	381747
25479	381753
25479	381763
25479	381768
25479	381774
25479	381783
25479	381793
25479	381796
25479	381799
25480	381746
25480	381747
25480	381768
25480	381793
25480	381796
25480	381799
25481	381746
25481	381747
25481	381755
25481	381765
25481	381768
25481	381776
25481	381785
25481	381793
25481	381796
25481	381799
25482	381884
25482	381885
25482	381899
25482	381913
25482	381916
25482	381917
25482	381918
25482	381919
25483	381884
25483	381885
25483	381916
25483	381917
25483	381918
25483	381919
25484	381884
25484	381885
25484	381918
25484	381919
25485	381884
25485	381885
25485	381898
25485	381912
25485	381918
25485	381919
25486	381884
25486	381885
25486	381898
25486	381912
25486	381918
25486	381919
25487	381884
25487	381885
25487	381898
25487	381912
25487	381918
25487	381919
25488	381884
25488	381885
25488	381898
25488	381912
25488	381918
25488	381919
25489	381884
25489	381885
25489	381897
25489	381911
25489	381918
25489	381919
25490	381884
25490	381885
25490	381897
25490	381911
25490	381918
25490	381919
25491	381884
25491	381885
25491	381897
25491	381911
25491	381918
25491	381919
25492	381884
25492	381885
25492	381897
25492	381911
25492	381918
25492	381919
25493	381884
25493	381885
25493	381897
25493	381911
25493	381918
25493	381919
25494	381884
25494	381885
25494	381897
25494	381911
25494	381918
25494	381919
25495	381884
25495	381885
25495	381896
25495	381910
25495	381918
25495	381919
25496	381884
25496	381885
25496	381896
25496	381910
25496	381918
25496	381919
25497	381884
25497	381885
25497	381896
25497	381910
25497	381918
25497	381919
25498	381884
25498	381885
25498	381896
25498	381910
25498	381918
25498	381919
25499	381884
25499	381885
25499	381896
25499	381910
25499	381918
25499	381919
25500	381884
25500	381885
25500	381918
25500	381919
25501	381884
25501	381885
25501	381895
25501	381909
25501	381918
25501	381919
25502	381884
25502	381885
25502	381895
25502	381909
25502	381918
25502	381919
25503	381884
25503	381885
25503	381895
25503	381909
25503	381918
25503	381919
25504	381884
25504	381885
25504	381895
25504	381909
25504	381918
25504	381919
25505	381884
25505	381885
25505	381895
25505	381909
25505	381918
25505	381919
25506	381884
25506	381885
25506	381894
25506	381908
25506	381918
25506	381919
25507	381884
25507	381885
25507	381894
25507	381908
25507	381918
25507	381919
25508	381884
25508	381885
25508	381894
25508	381908
25508	381918
25508	381919
25509	381884
25509	381885
25509	381892
25509	381906
25510	381884
25510	381885
25511	381884
25511	381885
25511	381891
25511	381905
25512	381884
25512	381885
25512	381890
25512	381904
25513	381884
25513	381885
25513	381889
25513	381903
25514	381884
25514	381885
25514	381914
25514	381915
25515	381884
25515	381885
25515	381888
25515	381902
25516	381884
25516	381885
25516	381888
25516	381902
25517	381884
25517	381885
25518	382032
25518	382033
25518	382039
25518	382045
25518	382060
25518	382065
25518	382071
25518	382073
25518	382078
25518	382092
25518	382093
25519	382032
25519	382033
25519	382039
25519	382045
25519	382060
25519	382065
25519	382071
25519	382073
25519	382078
25519	382092
25519	382093
25520	382032
25520	382033
25520	382039
25520	382045
25520	382060
25520	382065
25520	382071
25520	382073
25520	382078
25520	382092
25520	382093
25521	382159
25521	382160
25521	382161
25521	382165
25522	382159
25522	382160
25522	382161
25522	382165
25523	382159
25523	382160
25523	382162
25523	382166
25524	382159
25524	382160
25524	382162
25524	382166
25525	382159
25525	382160
25525	382162
25525	382166
25526	382159
25526	382160
25527	382159
25527	382160
25528	382218
25528	382219
25528	382222
25528	382240
25528	382244
25528	382261
25528	382264
25528	382283
25528	382319
25528	382320
25528	382324
25528	382325
25529	382218
25529	382219
25529	382222
25529	382240
25529	382244
25529	382261
25529	382264
25529	382283
25530	382569
25530	382570
25530	382588
25530	382606
25530	382607
25530	382610
25530	382614
25530	382615
25530	382617
25530	382620
25530	382621
25531	382569
25531	382570
25531	382588
25531	382606
25531	382607
25531	382610
25531	382614
25531	382615
25531	382617
25531	382620
25531	382621
25532	382569
25532	382570
25532	382588
25532	382606
25532	382607
25532	382610
25532	382614
25532	382615
25532	382617
25532	382620
25532	382621
25533	382569
25533	382570
25533	382588
25533	382606
25533	382607
25533	382610
25533	382614
25533	382615
25533	382617
25533	382620
25533	382621
25534	382569
25534	382570
25534	382572
25534	382580
25534	382588
25534	382590
25534	382597
25534	382606
25534	382611
25534	382614
25534	382618
25534	382620
25535	382569
25535	382570
25535	382572
25535	382580
25535	382588
25535	382590
25535	382597
25535	382606
25535	382611
25535	382614
25535	382618
25535	382620
25536	382569
25536	382570
25536	382572
25536	382580
25536	382588
25536	382590
25536	382597
25536	382606
25536	382611
25536	382614
25536	382618
25536	382620
25537	382569
25537	382570
25537	382572
25537	382580
25537	382588
25537	382590
25537	382597
25537	382606
25537	382611
25537	382614
25537	382618
25537	382620
25538	382569
25538	382570
25538	382572
25538	382580
25538	382588
25538	382590
25538	382597
25538	382606
25538	382611
25538	382614
25538	382618
25538	382620
25539	382569
25539	382570
25539	382573
25539	382581
25539	382588
25539	382591
25539	382598
25539	382606
25539	382614
25539	382620
25539	382622
25540	382569
25540	382570
25540	382574
25540	382582
25540	382588
25540	382592
25540	382599
25540	382604
25540	382605
25540	382606
25540	382614
25540	382620
25540	382622
25540	382624
25541	382569
25541	382570
25541	382574
25541	382582
25541	382588
25541	382592
25541	382599
25541	382604
25541	382605
25541	382606
25541	382614
25541	382620
25541	382622
25541	382624
25542	382569
25542	382570
25542	382576
25542	382584
25542	382588
25542	382594
25542	382601
25542	382606
25542	382614
25542	382620
25542	382622
25543	382977
25543	382982
25543	382985
25543	382988
